0,1,2,3
0.0017862158276382184,0.018304373094354252,0.016320982069590075,0.9635884290084175
0.010347146205754918,0.005771320896930164,0.9495189361295954,0.0343625967677195
0.010135131132473952,0.006353304390510103,0.8949893803912745,0.08852218408574135
0.0019373241390071194,0.025175650569040833,0.02337780920049825,0.9495092160914538
0.007622096737084864,0.005277496991083151,0.9465307846902024,0.04056962158162962
0.005904636257549365,0.00465139355182454,0.9472864344269263,0.04215753576369991
0.00668724389159775,0.005127601648659373,0.8787709538317703,0.10941420062797258
0.009027678997547854,0.00535648876743227,0.9328040383830284,0.05281179385199158
0.18851568145350978,0.006972363134832727,0.6607376135155776,0.1437743418960799
0.0015927236091933029,0.013409532740963903,0.051642357018898445,0.9333553866309443
0.0017192474548514381,0.43250585105369,0.0119540180841172,0.5538208834073414
0.0011357970149234676,0.009928901731492528,0.004134745022308474,0.9848005562312755
0.02025422452390878,0.010195196859316141,0.9387430400271234,0.030807538589651795
0.0016471411990581714,0.017624682775465868,0.025109192060369923,0.955618983965106
0.0108328480441051,0.00542823868474782,0.9540099480075116,0.029728965263635478
0.013177693992855014,0.006284513270137263,0.9471724476352108,0.03336534510179688
0.008913844832457723,0.00718557370432179,0.9347856656513847,0.04911491581183575
0.0019028154150372105,0.3032457135236746,0.0169770942470035,0.6778743768142845
0.001972283630195572,0.5758567815124271,0.010237025588322589,0.41193390926905477
0.013150221814412333,0.009164474458397673,0.9311150110194235,0.046570292707766504
0.007831803185792064,0.005486856218607133,0.9110517965575701,0.07562954403803065
0.012972931633025736,0.005945853360685237,0.9459909420733073,0.035090272932981746
0.002014233810394785,0.0165923141196638,0.03627126891688494,0.9451221831530564
0.0025468988894218696,0.025045400075152907,0.004887047048001358,0.9675206539874239
0.0019068165400322435,0.040645355643019576,0.01019430720755092,0.9472535206093973
0.06649664230965964,0.011455110767360662,0.8827547595526438,0.03929348737033587
0.0075963830307766425,0.005845543934647272,0.9538156381918454,0.032742434842730685
0.009063269821447215,0.004989138531540641,0.955208069452264,0.030739522194748164
0.034698896425960184,0.0049578703494822934,0.9102017244948092,0.050141508729748235
0.002698939798919775,0.22700433132546252,0.015685627545132547,0.7546111013304853
0.01102871306161079,0.008363580200925272,0.9472448793357721,0.033362827401691886
0.006528233912517362,0.005371942376100885,0.9215395878013077,0.06656023591007412
0.018323640120265786,0.01273269531514969,0.9181423821460121,0.05080128241857257
0.003923164867774442,0.06705162852521745,0.032627515190455925,0.8963976914165521
0.016606305344859795,0.00815587002848971,0.9340442469873483,0.04119357763930217
0.0058486924320528535,0.004849610969416976,0.921739810744412,0.06756188585411815
0.005406073981560688,0.2527742871227854,0.0313068395428187,0.7105127993528353
0.013301402592813205,0.007763743957353695,0.9452852146286195,0.03364963882121373
0.0025971148898303593,0.06276959434137121,0.02766701069415283,0.9069662800746456
0.012393704385402113,0.007119520288169715,0.9456868241035096,0.03479995122291858
0.002073391069736313,0.5865803113280255,0.014290745223144071,0.39705555237909407
