0,1,2,3
0.001115529383697738,0.020293082306235444,0.015478290448448258,0.9631130978616186
0.006265062940774332,0.006872761556638155,0.939769017196511,0.04709315830607672
0.022699257729233306,0.006866259777185746,0.8836172340430245,0.08681724845055648
0.0035810683475871814,0.014939702295548286,0.024709953628054,0.9567692757288105
0.00827164261972123,0.0022112014583953728,0.9600206509787973,0.029496504943086296
0.011804959627767946,0.006907477216987653,0.8679173231107629,0.11337024004448151
0.006003518789822254,0.0034132593014622463,0.7723509575763683,0.21823226433234721
0.00956279757108415,0.001985682409157947,0.9586212260163659,0.029830294003391874
0.008094693318574112,0.004209824684485141,0.8484139850715959,0.13928149692534472
0.0004780039300068153,0.02492013594462415,0.036816589695514865,0.9377852704298543
0.006217308478195578,0.2849807201549727,0.04235135371720251,0.6664506176496292
0.0008500853059974124,0.008054953960640479,0.006989281783316484,0.9841056789500456
0.023722959982641425,0.012474861040271998,0.9321020863616073,0.03170009261547912
0.0027582766119181525,0.019505151284964266,0.048739043873206316,0.9289975282299113
0.018237142823494396,0.010160058400119307,0.9361193339544548,0.03548346482193157
0.02696354509450601,0.010913517726139419,0.914543312219331,0.04757962496002363
0.004343392900270443,0.005166940704072572,0.9632500084413577,0.027239657954299397
0.001962906919199081,0.3823310416379947,0.026167865855549827,0.5895381855872563
0.004246468871955522,0.7433170513225545,0.016383890175782793,0.23605258962970718
0.04094771509717368,0.017811435855464693,0.8371462257094191,0.10409462333794242
0.014473793937524295,0.0050856184172099516,0.9037706276239934,0.07666996002127237
0.031816881452622084,0.004380721958715889,0.9359935973777849,0.02780879921087718
0.0011861910792993393,0.019093350250874382,0.025188585573425928,0.9545318730964003
0.0013051752980996576,0.021220098420489282,0.006315190795793749,0.9711595354856173
0.001571706389003798,0.052832045509252065,0.026626609324478984,0.9189696387772651
0.03204441035236401,0.02948774345366691,0.9101805511529035,0.02828729504106559
0.011027233157458738,0.004013201720976459,0.9455197594934218,0.03943980562814285
0.0047111223089653055,0.005181654838577175,0.9334519453330345,0.05665527751942309
0.005551643356782264,0.006121454564745827,0.9338363861832873,0.05449051589518461
0.0036654995438690267,0.07752609519785533,0.04556594484770936,0.8732424604105662
0.042731105985989566,0.025716922619627266,0.8762315422149313,0.05532042917945191
0.010659677064167606,0.005019155893337949,0.929734654731919,0.054586512310575326
0.024875572895667407,0.020724759145133245,0.9071198658810459,0.04727980207815343
0.0017564218240454267,0.020206501831159865,0.012150470181148487,0.9658866061636461
0.010268033443842561,0.0043776290753033765,0.9350089047059637,0.05034543277489047
0.008457203636167934,0.006781214918385317,0.8242098555287011,0.16055172591674574
0.012923104469140315,0.3200726591100357,0.03660611760562794,0.630398118815196
0.04127202418325997,0.03838932304000956,0.857635156612166,0.0627034961645643
0.0007706879714209643,0.04673966680385523,0.008892908978376907,0.9435967362463469
0.018635635806085665,0.011246121524261826,0.9118640666289971,0.05825417604065557
0.010513731360366289,0.8249840877711281,0.02395038277169933,0.14055179809680632
0.03472715099195335,0.0403107248872281,0.8827524186911005,0.04220970542971803
0.022854898638214376,0.010290786570740309,0.9018292516461976,0.06502506314484767
0.02083305879903183,0.013960328493146601,0.9251188883184052,0.040087724389416345
0.03330186278844339,0.01203159897994926,0.9305633167489052,0.02410322148270211
0.042327458650472445,0.025909713975608407,0.8694008375355552,0.06236198983836404
0.005075107672751338,0.3490050226946777,0.03076955259760255,0.6151503170349685
0.004815137636886236,0.0019217376660906672,0.9797291830427589,0.013533941654264102
0.026403803893680217,0.005587250565790312,0.9138258617648245,0.05418308377570499
0.011075091703382433,0.008043364056499622,0.9403096544509324,0.04057188978918567
0.029148038899348885,0.016523898880628527,0.9278155784154108,0.02651248380461167
0.0055025523678894645,0.07406478641314729,0.03456140941266572,0.8858712518062976
0.013653903073666498,0.006043846844365527,0.9350805412018679,0.04522170888010018
0.007176025082640506,0.14054041934215258,0.026891566630280972,0.8253919889449259
0.005467556213893629,0.0016434021644971292,0.9562346278761026,0.03665441374550657
0.0060534931898002095,0.09762354646727466,0.026537936879144294,0.8697850234637808
0.008705912849840493,0.004338015389142616,0.9249435185493368,0.06201255321168013
0.014839039023064155,0.007121254757222004,0.9337452022813095,0.0442945039384044
0.004056911960183191,0.12379598602380452,0.04004157525037881,0.8321055267656334
0.0031919242861408455,0.004910510420941528,0.9394954795808941,0.05240208571202358
0.004808507134654615,0.04181680718304791,0.02462495123519623,0.9287497344471012
0.00771763941376467,0.008395161136974695,0.9610929985174292,0.022794200931831328
0.006471403984966173,0.08278112180305806,0.02652067446764051,0.8842267997443352
0.003724600351466919,0.0028502342286362593,0.9607011644783919,0.03272400094150491
0.007058610658371522,0.382181154720989,0.06301462706086326,0.5477456075597762
0.007972508288111897,0.011493192401909135,0.966267864724297,0.014266434585681784
0.02014719418831099,0.0046163506751827465,0.9299806723096596,0.04525578282684665
0.029443693695593222,0.01979551785818512,0.890724746390681,0.06003604205554058
0.01193367555655605,0.008094429407666475,0.9548711650559127,0.02510072997986466
0.004666711419109548,0.12887937845124595,0.01660912382537342,0.8498447863042712
0.011768821425936946,0.004776376456555862,0.9397997229299925,0.043655079187514635
0.03194237274553138,0.00564390347142862,0.8651853478885222,0.09722837589451776
0.014774082517091454,0.0034239141898016905,0.9741406702285766,0.007661333064530233
0.04291999610257719,0.008286984740358409,0.9179290032618266,0.030864015895237854
0.005782120551101453,0.2547768006328122,0.0381907466766231,0.7012503321394633
0.014880321712327036,0.003912786541491569,0.9639378492159739,0.017269042530207494
0.00907827928338266,0.0034694775438372624,0.9490684671139288,0.038383776058851515
0.01372590937925842,0.209771975416504,0.028785788741324782,0.7477163264629129
0.013121799495916473,0.5781144600847754,0.05805277011201882,0.3507109703072892
0.008317414255242461,0.004937670258914566,0.9348517829988354,0.051893132487007526
0.0129524659643872,0.005605350392064759,0.938050561964858,0.04339162167868998
0.03360707760067364,0.006640226311746262,0.864162949827331,0.09558974626024913
0.003516049308083682,0.28016295918950207,0.02424749176598858,0.6920734997364256
0.006350078864183246,0.0025486326168766707,0.9398383980628532,0.05126289045608678
0.0034695628504955237,0.0777566619865298,0.03488648991906577,0.8838872852439089
0.005095315143872103,0.07844214690494405,0.03555934876238187,0.880903189188802
0.03634785015949514,0.01208984935492194,0.8881126243157434,0.06344967616983936
0.003817567330222901,0.033909665213708313,0.010664326937600442,0.9516084405184684
0.015900890469952158,0.005160918282223538,0.9460140751275635,0.03292411612026081
0.011020431302515413,0.10996869973601343,0.033990420735111354,0.8450204482263598
0.013652057112584043,0.018720881485489598,0.8916224876774878,0.07600457372443861
0.01470907197831051,0.004205796699486894,0.881940334559755,0.09914479676244758
0.003226165613638198,0.004389820138303352,0.9315080621195887,0.06087595212846978
0.035078331636971834,0.022926316195926316,0.8973927621361745,0.04460259003092735
0.003104375786439704,0.08813479704426672,0.017584432286391383,0.8911763948829021
0.03416435423105685,0.008077489557556931,0.9293564244727092,0.028401731738677112
0.016207475634988974,0.010199383750356802,0.8908663271686669,0.08272681344598726
